9.96442	9.959689999999998	9.964219999999997	9.968669999999998	9.972879999999998	9.97697	9.970349999999998	9.960230000000001	9.950519999999997	9.94188	9.934889999999998	9.930519999999998	9.92013	9.906549999999994	9.908770000000002	9.919700000000004	9.923769999999998	9.9189	9.912930000000001	9.911269999999996	9.907820000000001	9.901789999999995	9.890569999999995	9.874359999999998	9.867680000000002	9.861570000000004	9.85866	9.865929999999999	9.863320000000005	9.853739999999998	9.84522	9.83675	9.8283	9.823929999999997	9.814919999999999	9.807549999999997	9.79791	9.796899999999999	9.791100000000002	9.791070000000001	9.791809999999998	9.782779999999999	9.771059999999999	9.75534	9.75551	9.750320000000002	9.746249999999998	9.747539999999999	9.742899999999999	9.742580000000006	9.743900000000004	9.738259999999999	9.734109999999998	9.72549	9.724519999999998	9.720100000000002	9.716840000000005	9.716790000000001	9.71258	9.715140000000002
9.710380000000004	9.704509999999999	9.697379999999999	9.688680000000005	9.68896	9.68675	9.684439999999999	9.68051	9.670790000000002	9.664819999999994	9.66169	9.654590000000002	9.64926	9.639989999999997	9.637340000000002	9.639829999999996	9.64845	9.653559999999999	9.66187	9.667049999999998	9.66929	9.670969999999999	9.65808	9.64496	9.64204	9.642830000000002	9.6417	9.640670000000004	9.6415	9.644419999999995	9.641729999999997	9.642009999999997	9.635179999999998	9.622480000000003	9.620720000000004	9.615770000000001	9.610510000000001	9.615360000000003	9.615140000000004	9.616410000000004	9.613530000000004	9.608090000000002	9.597590000000002	9.596070000000003	9.594380000000005	9.592610000000006	9.594070000000002	9.59481	9.59355	9.595809999999998	9.60202	9.605360000000005	9.60295	9.598280000000006	9.598270000000005	9.595340000000006	9.592620000000002	9.598130000000003	9.606310000000004	9.606120000000006
9.602780000000001	9.59102	9.581210000000004	9.573	9.578400000000002	9.583960000000008	9.584510000000002	9.574750000000005	9.560730000000001	9.552770000000002	9.549079999999998	9.542040000000004	9.538939999999998	9.54088	9.545609999999998	9.546179999999998	9.544340000000002	9.546840000000001	9.54769	9.546709999999997	9.55438	9.554509999999999	9.546589999999997	9.533620000000003	9.531299999999998	9.53542	9.54162	9.538229999999997	9.53772	9.545439999999996	9.54405	9.542130000000002	9.541370000000002	9.534399999999998	9.52537	9.517069999999997	9.51117	9.51371	9.516629999999997	9.509559999999997	9.504479999999997	9.49725	9.492160000000002	9.487609999999998	9.495600000000001	9.501009999999997	9.498780000000004	9.495369999999998	9.496490000000001	9.50442	9.506329999999997	9.503630000000001	9.49302	9.48918	9.48673	9.489310000000005	9.492640000000002	9.494750000000005	9.499429999999997	9.498949999999995
9.49866	9.50204	9.497970000000004	9.490000000000002	9.493950000000002	9.49523	9.489209999999996	9.477250000000003	9.459719999999999	9.449859999999997	9.449910000000003	9.44916	9.443340000000003	9.438460000000001	9.441580000000004	9.450520000000001	9.457230000000004	9.462990000000003	9.461989999999997	9.464259999999998	9.46936	9.47208	9.464980000000002	9.456269999999996	9.454599999999996	9.454879999999998	9.45385	9.452839999999995	9.452819999999997	9.454030000000001	9.451289999999998	9.452199999999996	9.445659999999997	9.43658	9.43065	9.424259999999997	9.42184	9.41953	9.416989999999997	9.412059999999999	9.411230000000003	9.406580000000002	9.40147	9.39773	9.402510000000001	9.404850000000001	9.397179999999997	9.396560000000003	9.400420000000002	9.403449999999998	9.40941	9.408269999999998	9.40325	9.400039999999997	9.40296	9.40373	9.400530000000002	9.40518	9.404029999999995	9.400119999999998
9.40144	9.405990000000001	9.405589999999997	9.40103	9.39979	9.399570000000002	9.397569999999996	9.3949	9.385460000000002	9.373560000000001	9.367629999999998	9.361839999999999	9.357190000000001	9.359620000000003	9.354689999999998	9.353869999999997	9.360880000000002	9.366340000000001	9.369350000000004	9.376359999999998	9.38468	9.382779999999999	9.378580000000001	9.36325	9.355419999999999	9.358309999999998	9.35866	9.359960000000003	9.356929999999998	9.36215	9.365920000000001	9.36617	9.35414	9.35632	9.356420000000004	9.358	9.353629999999997	9.347999999999999	9.345429999999999	9.348279999999997	9.34693	9.340090000000005	9.335759999999995	9.334230000000002	9.338790000000005	9.338109999999999	9.333359999999997	9.325699999999998	9.331739999999996	9.332329999999995	9.332080000000001	9.333909999999998	9.335179999999998	9.336120000000001	9.338310000000002	9.32909	9.325989999999997	9.336800000000002	9.347859999999997	9.347640000000002
9.341560000000001	9.33424	9.332500000000005	9.336370000000002	9.347729999999999	9.347580000000002	9.34394	9.33365	9.323739999999997	9.31421	9.309239999999999	9.308229999999998	9.301679999999998	9.303049999999999	9.312869999999998	9.311669999999998	9.315150000000003	9.315719999999999	9.3166	9.325440000000002	9.333659999999998	9.335730000000002	9.325970000000003	9.311419999999998	9.30914	9.304589999999996	9.30506	9.309449999999998	9.312140000000001	9.315759999999997	9.313260000000001	9.312039999999998	9.303689999999998	9.295010000000001	9.29481	9.289180000000002	9.286559999999998	9.287779999999996	9.285899999999993	9.287099999999999	9.28632	9.285609999999998	9.275519999999998	9.27053	9.273240000000001	9.270569999999998	9.266440000000001	9.269560000000004	9.272320000000002	9.271339999999999	9.274209999999997	9.28188	9.275439999999998	9.269929999999999	9.268400000000002	9.271659999999999	9.274569999999999	9.275009999999998	9.27336	9.27025
9.265869999999998	9.261090000000003	9.254330000000003	9.255920000000001	9.262989999999999	9.26704	9.26557	9.26472	9.257690000000004	9.251080000000002	9.245490000000004	9.239640000000001	9.231440000000003	9.226379999999999	9.22672	9.229500000000003	9.23501	9.248009999999999	9.245330000000001	9.246970000000001	9.253950000000001	9.25584	9.24811	9.238529999999999	9.231630000000003	9.227030000000003	9.22978	9.22916	9.237839999999998	9.23606	9.236769999999998	9.24097	9.23677	9.2299	9.22675	9.223000000000003	9.225350000000006	9.228469999999998	9.222240000000001	9.21901	9.220619999999995	9.22235	9.22159	9.213930000000001	9.21825	9.224719999999996	9.228550000000002	9.225719999999997	9.226540000000002	9.229489999999995	9.230129999999997	9.228760000000007	9.2202	9.209690000000002	9.208820000000001	9.204799999999999	9.20683	9.20864	9.211129999999999	9.217800000000004
9.215150000000003	9.21004	9.203329999999998	9.203680000000002	9.21094	9.220020000000002	9.216990000000001	9.214220000000001	9.20931	9.214399999999998	9.213259999999998	9.208889999999998	9.199620000000001	9.19789	9.201940000000002	9.201440000000005	9.20147	9.20118	9.205369999999998	9.211270000000003	9.217419999999999	9.222800000000001	9.215969999999995	9.208990000000002	9.20547	9.200180000000003	9.203320000000001	9.20614	9.210669999999999	9.21249	9.213620000000004	9.209719999999999	9.20339	9.189689999999999	9.190280000000003	9.18988	9.185569999999997	9.177990000000001	9.178470000000003	9.177679999999999	9.17855	9.181080000000001	9.17539	9.171980000000005	9.173820000000001	9.170560000000002	9.171700000000005	9.17076	9.170670000000001	9.17287	9.175899999999999	9.181410000000001	9.17878	9.173359999999999	9.172000000000002	9.17267	9.169040000000003	9.16484	9.169570000000004	9.17445
9.168460000000003	9.16122	9.153219999999997	9.152460000000001	9.161029999999997	9.169780000000005	9.163180000000004	9.152140000000001	9.143360000000003	9.139360000000002	9.139320000000007	9.138230000000004	9.136919999999998	9.13854	9.150630000000001	9.15571	9.15189	9.149060000000002	9.149960000000009	9.15486	9.160810000000003	9.16102	9.157799999999998	9.155949999999999	9.155400000000004	9.151099999999998	9.153999999999998	9.15849	9.16329	9.16467	9.158210000000002	9.15346	9.148060000000001	9.143979999999999	9.13909	9.138109999999998	9.13962	9.136720000000002	9.139309999999996	9.13667	9.140229999999999	9.142729999999993	9.132709999999998	9.125110000000001	9.12522	9.12824	9.131390000000001	9.134210000000001	9.135349999999999	9.13759	9.134769999999998	9.133300000000002	9.13212	9.13454	9.13442	9.126770000000004	9.119930000000002	9.12091	9.127670000000002	9.134669999999998
9.13659	9.12833	9.11547	9.112160000000005	9.118880000000003	9.12673	9.128800000000002	9.116180000000002	9.104950000000004	9.09934	9.098749999999997	9.105110000000002	9.097859999999999	9.096140000000005	9.098930000000003	9.10125	9.100400000000002	9.104629999999998	9.109059999999998	9.114540000000002	9.120670000000004	9.123439999999999	9.116320000000004	9.10842	9.10792	9.110070000000002	9.114210000000003	9.11848	9.125510000000002	9.12375	9.120210000000002	9.118239999999998	9.105459999999999	9.100909999999997	9.10184	9.09866	9.09826	9.098640000000001	9.100660000000003	9.10559	9.10336	9.101309999999998	9.096269999999999	9.09454	9.097300000000002	9.094450000000002	9.093380000000002	9.092040000000004	9.086280000000004	9.08856	9.090760000000007	9.09739	9.095690000000001	9.088299999999998	9.088420000000005	9.090629999999997	9.088669999999999	9.090020000000004	9.089389999999998	9.091769999999999
9.091820000000002	9.091829999999998	9.088349999999998	9.090740000000002	9.097420000000001	9.102210000000001	9.09158	9.08378	9.080530000000003	9.07051	9.069159999999998	9.069380000000002	9.063849999999999	9.056069999999997	9.063059999999998	9.064769999999998	9.064259999999997	9.067130000000004	9.068820000000004	9.071919999999999	9.08687	9.087279999999998	9.07385	9.063680000000002	9.06294	9.060319999999994	9.06284	9.064559999999998	9.074689999999999	9.082409999999998	9.08383	9.076850000000002	9.065570000000003	9.055129999999998	9.05594	9.060830000000001	9.06007	9.064030000000002	9.062829999999998	9.06586	9.0812	9.07951	9.071570000000003	9.05846	9.052379999999998	9.054849999999998	9.061990000000003	9.06457	9.065320000000007	9.060829999999996	9.055329999999993	9.058349999999997	9.058539999999994	9.05301	9.051430000000003	9.043370000000003	9.044270000000004	9.04777	9.057059999999998	9.05563
9.049230000000001	9.038850000000002	9.042199999999998	9.041729999999996	9.044109999999996	9.040610000000004	9.051569999999996	9.051989999999998	9.046019999999999	9.037180000000005	9.029269999999999	9.021669999999995	9.015649999999997	9.012859999999996	9.01968	9.02855	9.028989999999999	9.02635	9.02376	9.030830000000002	9.037389999999998	9.040799999999997	9.028939999999995	9.02329	9.027810000000002	9.024789999999998	9.028389999999996	9.032499999999997	9.03746	9.038250000000003	9.038219999999999	9.033089999999998	9.02517	9.022559999999999	9.019260000000001	9.018049999999999	9.011669999999993	9.009409999999995	9.012129999999999	9.016929999999997	9.026659999999998	9.0271	9.018419999999999	9.00328	9.00513	9.009350000000005	9.008529999999999	9.004500000000002	9.00649	9.012559999999997	9.014169999999996	9.015799999999995	9.001979999999996	8.994299999999999	9.000869999999999	9.011639999999998	9.00929	9.00459	8.998519999999996	9.00163
9.007099999999998	9.01033	9.00365	8.993619999999998	8.986690000000005	8.997200000000003	9.011679999999998	9.002130000000003	8.98695	8.971480000000003	8.96752	8.966980000000005	8.96783	8.972750000000005	8.977509999999997	8.98106	8.974599999999999	8.976199999999997	8.981639999999999	8.9889	8.99326	8.991979999999998	8.988010000000001	8.979980000000003	8.982919999999998	8.980320000000003	8.98296	8.992559999999997	9.00362	9.009859999999998	9.003110000000005	8.997080000000002	8.99295	8.987919999999997	8.98824	8.979639999999998	8.97798	8.97446	8.980519999999997	8.98568	8.987150000000003	8.98189	8.97194	8.96272	8.96112	8.968039999999998	8.971940000000004	8.968549999999999	8.96537	8.965340000000001	8.972249999999999	8.98143	8.97398	8.957790000000003	8.950280000000001	8.951279999999997	8.959869999999999	8.96974	8.97364	8.973809999999997
